Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-BA-5558	0	0	0.00807402431468156	0.0947764392543815	0	0.0417586685890251	0.0560967047394141	0.0311752738025208	0.00664113717722857	0	0.0166790279624983	0.0263520624828839	0.010521329728742	0.110271902296529	0.134208517538564	0.196541394355507	0	0.00109745387558306	0	0.250785362527184	0	0.0150207013552565	0	0.427528302306139	0.906093048592698
TCGA-BA-5559	0.0455576818833927	0	0.0199606628313555	0.254148098202447	0	0	0.165902203746821	0.0853952377265	0.0294292322056954	0	0	0.0662577706240836	0.0220164515354155	0.00211464824233552	0.0923250425164414	0.169188129834308	0.0244628703228921	0	0	0.0232419703283121	0	0	0	0.452411013990161	0.890834244937533
TCGA-BA-6868	0.0464333111616895	0	0.0123501317402521	0.0160126640232505	0.0405942583354871	0.0173130943732929	0	0.0281918255591117	0.00409321311867984	0	0	0.0417026163712344	0	0.419512966569032	0.0269837702241303	0	0	0.0666891136190597	0	0.271102269997853	0	0.00902076490692677	0	0.666032184433999	0.747521596593208
TCGA-BA-6869	0	0.00320334429724139	0.112623536019147	0.137114481986089	0	0	0.0640738914643524	0.097188820006454	0	0	0	0.037936611048186	0.0184459293839559	0	0.0328391766722446	0.0515253740106637	0	0.080920036812446	0	0.341167725889556	0	0.0229610724096644	0.032	0.215259347048203	1.00916725766608
TCGA-BA-6870	0	0.0655283829193112	0.292053035667667	0.0319891179571059	0	0.0137436478150697	0	0.046067767633252	0.048097194231445	0	0	0.0584962365016649	0.00568370920969634	0.00370001363491789	0	0.0879171188100345	0.0451897032101016	0.0401023005973851	0	0.250366216004281	0	0.0110655558080677	0.003	0.308364023490655	0.953771718825252
TCGA-BA-6871	0.0128550289658863	0	0	0.0579845260149655	0	0.175780513177533	0.076430358057532	0.0950538151593521	0	0	0	0.151186271861944	0.0318810205047233	0.10629814544973	0.0817878671923651	0.0399516864119528	0.0125824440583205	0.0117923760352586	0	0.12433799108021	0	0.0220779560302269	0.004	0.300766611005517	0.967267439896562
TCGA-BA-6872	0	0	0	0.0291662864180795	0	0.0353204086751907	0	0.035580766224074	0.0427692613928468	0	0	0.0240601056561307	0	0.154383516438571	0.0647795575019166	0.0912828522093612	0	0.00349956688487243	0	0.513356782920002	0	0.00580089567895467	0	0.424956922044959	0.93560669743284
TCGA-BA-6873	0.00501720535313693	0	0.0297769677301404	0.0584245377268167	0	0.233017199367211	0.055581959631796	0.00303526506598022	0	0	0	0.103795866352595	0.00243005692816759	0.142164011694863	0.119616296647468	0.124630665711121	0.0191560130389066	0	0	0.103353954751797	0	0	0	0.506291717648333	0.862456999241828
TCGA-BA-7269	0	0	0.112827282922534	0.0516813355500036	0	0.0697388115819101	0	0.0764120306548266	0.038618064492109	0	0	0.11461121510753	0	0.192811020997128	0.0167505797227664	0.144277729358068	0	0.00991070843708005	0	0.172361221176044	0	0	0	0.40219016673307	0.915951241284828
TCGA-BA-A4IF	0.0288882380154672	0	0.358669764127237	0.00678413001256959	0	0.0596143496794832	0	0.108876367606016	0	0	0.00349267017994383	0.102101011735134	0.0197005392262379	0.0886952573838755	0.0245021786906312	0.0857885554724615	0.0119876642380089	0.0146936739696671	0	0.0862055996632672	0	0	0.112	0.127687211393435	1.01417166519166
TCGA-BA-A4IG	0.0943424567150273	0.0111599742701617	0.0822571298334873	0.107429862564932	0	0.190169306800178	0.00800411408716976	0.0861729748158098	0	0	0	0.0402833766629587	0.006546099988357	0	0.139423040176561	0.110795787763882	0.00655421003491997	0	0	0.116861666286555	0	0	0.01	0.284856395006624	0.970892169331898
TCGA-BA-A4IH	0.0710004863898738	0	0.0303458966792601	0.135015604848934	0	0.0323464179714872	0.090124261511739	0.115100854347623	0.000990417274669804	0	0	0.0364429552074221	0.00198353209296936	0.00842852609406502	0.146735393831876	0.0764007288525095	0	0.096697136292788	0	0.158387788604783	0	0	0.089	0.143429123446537	1.04304211649419
TCGA-BA-A4II	0	0	0.0773143241923024	0.0466778732896389	0	0.140409392615203	0.00932429759828188	0.0771470955743173	0.00637024404569055	0	0	0.0125645745405865	0.0117906434630264	0.0345511480755098	0.0530910320996489	0.108850107869213	0.00955645568959367	0.0374199439613317	0	0.353522780055771	0.00406827079164903	0.0173418161382363	0.054	0.17478243197462	1.03276739960135
TCGA-BA-A6D8	0	0.0448633378872283	0.0234924082568055	0.0240380763602045	0.0267201830505438	0	0	0.0914791192548194	0.0534179030079858	0.0189623551149235	0	0.00826686438836905	0.111768764630458	0.213578403959841	0.00880917731749847	0.184746081740742	0.000642293472910498	0.0122149116714647	0	0.177000119886206	0	0	0	0.610323383012878	0.803452364513371
